  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 8842  8910  1000 app_process64               io.chaldeaprjkt.gamespace   HeapTaskDaemon  u:r:system_app:s0              SN    futex_wait_queue_me
 8842  8911  1000 app_process64               io.chaldeaprjkt.gamespace   ReferenceQueueD u:r:system_app:s0              SN    futex_wait_queue_me
 8842  8912  1000 app_process64               io.chaldeaprjkt.gamespace   FinalizerDaemon u:r:system_app:s0              SN    futex_wait_queue_me
 8842  8913  1000 app_process64               io.chaldeaprjkt.gamespace   FinalizerWatchd u:r:system_app:s0              SN    futex_wait_queue_me
 8842  8915  1000 app_process64               io.chaldeaprjkt.gamespace   binder:8842_1   u:r:system_app:s0              S     binder_thread_read
 8842  8918  1000 app_process64               io.chaldeaprjkt.gamespace   binder:8842_2   u:r:system_app:s0              S     binder_thread_read
 8842  8946  1000 app_process64               io.chaldeaprjkt.gamespace   binder:8842_3   u:r:system_app:s0              S     binder_thread_read
 8842  8971  1000 app_process64               io.chaldeaprjkt.gamespace   Profile Saver   u:r:system_app:s0              SN    futex_wait_queue_me
 8842  9014  1000 app_process64               io.chaldeaprjkt.gamespace   binder:8842_4   u:r:system_app:s0              S     binder_thread_read
 8842 12492  1000 app_process64               io.chaldeaprjkt.gamespace   socket_writer_q u:r:system_app:s0              SN    futex_wait_queue_me
 8864  8864 10120 app_process64               com.xiaomi.wearable:device  wearable:device u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  8879 10120 app_process64               com.xiaomi.wearable:device  Signal Catcher  u:r:untrusted_app:s0:c120,c256,c512,c768 S< do_sigtimedwait
 8864  8880 10120 app_process64               com.xiaomi.wearable:device  perfetto_hprof_ u:r:untrusted_app:s0:c120,c256,c512,c768 S< pipe_read
 8864  8890 10120 app_process64               com.xiaomi.wearable:device  Jit thread pool u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  8891 10120 app_process64               com.xiaomi.wearable:device  HeapTaskDaemon  u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  8892 10120 app_process64               com.xiaomi.wearable:device  ReferenceQueueD u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  8893 10120 app_process64               com.xiaomi.wearable:device  FinalizerDaemon u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  8894 10120 app_process64               com.xiaomi.wearable:device  FinalizerWatchd u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  8895 10120 app_process64               com.xiaomi.wearable:device  binder:8864_1   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864  8900 10120 app_process64               com.xiaomi.wearable:device  binder:8864_2   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864  8917 10120 app_process64               com.xiaomi.wearable:device  binder:8864_3   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864  9078 10120 app_process64               com.xiaomi.wearable:device  Profile Saver   u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  9302 10120 app_process64               com.xiaomi.wearable:device  lifecycle       u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9342 10120 app_process64               com.xiaomi.wearable:device  DeviceStateThre u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9379 10120 app_process64               com.xiaomi.wearable:device  Thread-3        u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9380 10120 app_process64               com.xiaomi.wearable:device  Thread-4        u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9381 10120 app_process64               com.xiaomi.wearable:device  Thread-5        u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9406 10120 app_process64               com.xiaomi.wearable:device  Thread-6        u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9407 10120 app_process64               com.xiaomi.wearable:device  Thread-7        u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9521 10120 app_process64               com.xiaomi.wearable:device  queued-work-loo u:r:untrusted_app:s0:c120,c256,c512,c768 S< do_epoll_wait
 8864  9637 10120 app_process64               com.xiaomi.wearable:device  binder:8864_4   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864  9719 10120 app_process64               com.xiaomi.wearable:device  AccountManagerS u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9770 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9771 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9773 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9784 10120 app_process64               com.xiaomi.wearable:device  BleScanCenter   u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9801 10120 app_process64               com.xiaomi.wearable:device  Thread-11       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9858 10120 app_process64               com.xiaomi.wearable:device  WM.task-1       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9860 10120 app_process64               com.xiaomi.wearable:device  GoogleApiHandle u:r:untrusted_app:s0:c120,c256,c512,c768 SN do_epoll_wait
 8864  9864 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9865 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9866 10120 app_process64               com.xiaomi.wearable:device  pool-8-thread-1 u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9868 10120 app_process64               com.xiaomi.wearable:device  ODSA            u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9898 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9901 10120 app_process64               com.xiaomi.wearable:device  arch_disk_io_0  u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9924 10120 app_process64               com.xiaomi.wearable:device  arch_disk_io_1  u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9934 10120 app_process64               com.xiaomi.wearable:device  WM.task-2       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9955 10120 app_process64               com.xiaomi.wearable:device  pool-15-thread- u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9956 10120 app_process64               com.xiaomi.wearable:device  Firebase-Messag u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9957 10120 app_process64               com.xiaomi.wearable:device  Firebase-Messag u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9959 10120 app_process64               com.xiaomi.wearable:device  Crashlytics Exc u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  9962 10120 app_process64               com.xiaomi.wearable:device  arch_disk_io_2  u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9963 10120 app_process64               com.xiaomi.wearable:device  arch_disk_io_3  u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864  9973 10120 app_process64               com.xiaomi.wearable:device  lytics.startup1 u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864  9979 10120 app_process64               com.xiaomi.wearable:device  sync_to_summary u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864  9983 10120 app_process64               com.xiaomi.wearable:device  GmsDynamite     u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864 10006 10120 app_process64               com.xiaomi.wearable:device  awaitEvenIfOnMa u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864 10022 10120 app_process64               com.xiaomi.wearable:device  etricsCollector u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10024 10120 app_process64               com.xiaomi.wearable:device  GoogleApiHandle u:r:untrusted_app:s0:c120,c256,c512,c768 SN do_epoll_wait
 8864 10030 10120 app_process64               com.xiaomi.wearable:device  SentryExecutorS u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10049 10120 app_process64               com.xiaomi.wearable:device  ConnectivityThr u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10057 10120 app_process64               com.xiaomi.wearable:device  Timer-0         u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10073 10120 app_process64               com.xiaomi.wearable:device  binder:8864_5   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864 10085 10120 app_process64               com.xiaomi.wearable:device  Thread-22       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10086 10120 app_process64               com.xiaomi.wearable:device  Thread-23       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10087 10120 app_process64               com.xiaomi.wearable:device  Thread-24       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10113 10120 app_process64               com.xiaomi.wearable:device  FileObserver    u:r:untrusted_app:s0:c120,c256,c512,c768 S wait_woken
 8864 10128 10120 app_process64               com.xiaomi.wearable:device  notify          u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10137 10120 app_process64               com.xiaomi.wearable:device  ProcessStablePh u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10151 10120 app_process64               com.xiaomi.wearable:device  Thread-25       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10152 10120 app_process64               com.xiaomi.wearable:device  Thread-26       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10168 10120 app_process64               com.xiaomi.wearable:device  Cache-401       u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864 10176 10120 app_process64               com.xiaomi.wearable:device  binder:8864_6   u:r:untrusted_app:s0:c120,c256,c512,c768 S binder_thread_read
 8864 10186 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10187 10120 app_process64               com.xiaomi.wearable:device  DefaultDispatch u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10191 10120 app_process64               com.xiaomi.wearable:device  Spp Dispatcher  u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10207 10120 app_process64               com.xiaomi.wearable:device  Thread-30       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10208 10120 app_process64               com.xiaomi.wearable:device  Thread-31       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10209 10120 app_process64               com.xiaomi.wearable:device  Thread-32       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10210 10120 app_process64               com.xiaomi.wearable:device  Thread-33       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10211 10120 app_process64               com.xiaomi.wearable:device  pool-27-thread- u:r:untrusted_app:s0:c120,c256,c512,c768 S unix_stream_read_generic
 8864 10212 10120 app_process64               com.xiaomi.wearable:device  Thread-34       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10565 10120 app_process64               com.xiaomi.wearable:device  DefaultExecutor u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10702 10120 app_process64               com.xiaomi.wearable:device  Thread-36       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10714 10120 app_process64               com.xiaomi.wearable:device  Thread-37       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10715 10120 app_process64               com.xiaomi.wearable:device  Thread-38       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10716 10120 app_process64               com.xiaomi.wearable:device  Thread-39       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10718 10120 app_process64               com.xiaomi.wearable:device  Thread-40       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10731 10120 app_process64               com.xiaomi.wearable:device  Thread-41       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10738 10120 app_process64               com.xiaomi.wearable:device  ServiceTokenOp  u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10741 10120 app_process64               com.xiaomi.wearable:device  NetProxyThread  u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10751 10120 app_process64               com.xiaomi.wearable:device  Cache-423       u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864 10762 10120 app_process64               com.xiaomi.wearable:device  Thread-44       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 10776 10120 app_process64               com.xiaomi.wearable:device  WearableXmsServ u:r:untrusted_app:s0:c120,c256,c512,c768 S do_epoll_wait
 8864 10934 10120 app_process64               com.xiaomi.wearable:device  OkHttp TaskRunn u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 11059 10120 app_process64               com.xiaomi.wearable:device  Thread-45       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8864 11546 10120 app_process64               com.xiaomi.wearable:device  Cache-442       u:r:untrusted_app:s0:c120,c256,c512,c768 SN futex_wait_queue_me
 8864 12630 10120 app_process64               com.xiaomi.wearable:device  Thread-47       u:r:untrusted_app:s0:c120,c256,c512,c768 S futex_wait_queue_me
 8903  8903 10521 app_process64               com.google.android.contacts:persistent acts:persistent u:r:untrusted_app:s0:c9,c258,c512,c768 S do_epoll_wait
 8903  8919 10521 app_process64               com.google.android.contacts:persistent Signal Catcher u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_sigtimedwait
 8903  8920 10521 app_process64               com.google.android.contacts:persistent perfetto_hprof_ u:r:untrusted_app:s0:c9,c258,c512,c768 S< pipe_read
 8903  8922 10521 app_process64               com.google.android.contacts:persistent ADB-JDWP Connec u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_sys_poll
 8903  8932 10521 app_process64               com.google.android.contacts:persistent Jit thread pool u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  8933 10521 app_process64               com.google.android.contacts:persistent HeapTaskDaemon u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  8934 10521 app_process64               com.google.android.contacts:persistent ReferenceQueueD u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  8935 10521 app_process64               com.google.android.contacts:persistent FinalizerDaemon u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  8936 10521 app_process64               com.google.android.contacts:persistent FinalizerWatchd u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  8937 10521 app_process64               com.google.android.contacts:persistent binder:8903_1 u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
 8903  8945 10521 app_process64               com.google.android.contacts:persistent binder:8903_2 u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
 8903  8970 10521 app_process64               com.google.android.contacts:persistent binder:8903_3 u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
 8903  9077 10521 app_process64               com.google.android.contacts:persistent Profile Saver u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9125 10521 app_process64               com.google.android.contacts:persistent GoogleApiHandle u:r:untrusted_app:s0:c9,c258,c512,c768 SN do_epoll_wait
 8903  9135 10521 app_process64               com.google.android.contacts:persistent Primes-1 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9166 10521 app_process64               com.google.android.contacts:persistent BG Thread #0 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9177 10521 app_process64               com.google.android.contacts:persistent Scheduler Threa u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9200 10521 app_process64               com.google.android.contacts:persistent BG Thread #1 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9201 10521 app_process64               com.google.android.contacts:persistent BG Thread #2 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9214 10521 app_process64               com.google.android.contacts:persistent ProcessStablePh u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9226 10521 app_process64               com.google.android.contacts:persistent android.bg u:r:untrusted_app:s0:c9,c258,c512,c768 SN do_epoll_wait
 8903  9236 10521 app_process64               com.google.android.contacts:persistent Lite Thread #0 u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9253 10521 app_process64               com.google.android.contacts:persistent BG Thread #3 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8903  9266 10521 app_process64               com.google.android.contacts:persistent queued-work-loo u:r:untrusted_app:s0:c9,c258,c512,c768 S< do_epoll_wait
 8903  9287 10521 app_process64               com.google.android.contacts:persistent DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9288 10521 app_process64               com.google.android.contacts:persistent DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9331 10521 app_process64               com.google.android.contacts:persistent DefaultDispatch u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9344 10521 app_process64               com.google.android.contacts:persistent FileObserver u:r:untrusted_app:s0:c9,c258,c512,c768 S wait_woken
 8903  9503 10521 app_process64               com.google.android.contacts:persistent binder:8903_4 u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
 8903  9646 10521 app_process64               com.google.android.contacts:persistent Lite Thread #1 u:r:untrusted_app:s0:c9,c258,c512,c768 S futex_wait_queue_me
 8903  9706 10521 app_process64               com.google.android.contacts:persistent binder:8903_5 u:r:untrusted_app:s0:c9,c258,c512,c768 S binder_thread_read
 8903  9960 10521 app_process64               com.google.android.contacts:persistent AsyncTask #1 u:r:untrusted_app:s0:c9,c258,c512,c768 SN futex_wait_queue_me
 8930  8930 10508 app_process64               com.camel.corp.universalcopy p.universalcopy u:r:untrusted_app:s0:c252,c257,c512,c768 S do_epoll_wait
 8930  8953 10508 app_process64               com.camel.corp.universalcopy Signal Catcher u:r:untrusted_app:s0:c252,c257,c512,c768 S< do_sigtimedwait
 8930  8960 10508 app_process64               com.camel.corp.universalcopy perfetto_hprof_ u:r:untrusted_app:s0:c252,c257,c512,c768 S< pipe_read
 8930  8991 10508 app_process64               com.camel.corp.universalcopy Jit thread pool u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  8992 10508 app_process64               com.camel.corp.universalcopy HeapTaskDaemon u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  8993 10508 app_process64               com.camel.corp.universalcopy ReferenceQueueD u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  8994 10508 app_process64               com.camel.corp.universalcopy FinalizerDaemon u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  8995 10508 app_process64               com.camel.corp.universalcopy FinalizerWatchd u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  8996 10508 app_process64               com.camel.corp.universalcopy binder:8930_1  u:r:untrusted_app:s0:c252,c257,c512,c768 S binder_thread_read
 8930  9010 10508 app_process64               com.camel.corp.universalcopy binder:8930_2  u:r:untrusted_app:s0:c252,c257,c512,c768 S binder_thread_read
 8930  9045 10508 app_process64               com.camel.corp.universalcopy Profile Saver  u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9131 10508 app_process64               com.camel.corp.universalcopy Firebase Backgr u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9150 10508 app_process64               com.camel.corp.universalcopy pool-6-thread-1 u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9151 10508 app_process64               com.camel.corp.universalcopy Firebase Backgr u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9164 10508 app_process64               com.camel.corp.universalcopy Firebase Backgr u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9170 10508 app_process64               com.camel.corp.universalcopy Firebase Backgr u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9178 10508 app_process64               com.camel.corp.universalcopy WM.task-1      u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9179 10508 app_process64               com.camel.corp.universalcopy FileObserver   u:r:untrusted_app:s0:c252,c257,c512,c768 S wait_woken
 8930  9181 10508 app_process64               com.camel.corp.universalcopy GmsDynamite    u:r:untrusted_app:s0:c252,c257,c512,c768 SN futex_wait_queue_me
 8930  9184 10508 app_process64               com.camel.corp.universalcopy binder:8930_3  u:r:untrusted_app:s0:c252,c257,c512,c768 S binder_thread_read
 8930  9189 10508 app_process64               com.camel.corp.universalcopy android.bg     u:r:untrusted_app:s0:c252,c257,c512,c768 SN do_epoll_wait
 8930  9209 10508 app_process64               com.camel.corp.universalcopy WM.task-2      u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9239 10508 app_process64               com.camel.corp.universalcopy DefaultDispatch u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9242 10508 app_process64               com.camel.corp.universalcopy DefaultDispatch u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9243 10508 app_process64               com.camel.corp.universalcopy DefaultDispatch u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9254 10508 app_process64               com.camel.corp.universalcopy DefaultDispatch u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9267 10508 app_process64               com.camel.corp.universalcopy GoogleApiHandle u:r:untrusted_app:s0:c252,c257,c512,c768 SN do_epoll_wait
 8930  9408 10508 app_process64               com.camel.corp.universalcopy ProcessStablePh u:r:untrusted_app:s0:c252,c257,c512,c768 S futex_wait_queue_me
 8930  9519 10508 app_process64               com.camel.corp.universalcopy binder:8930_4  u:r:untrusted_app:s0:c252,c257,c512,c768 S binder_thread_read
 8930  9668 10508 app_process64               com.camel.corp.universalcopy queued-work-loo u:r:untrusted_app:s0:c252,c257,c512,c768 S< do_epoll_wait
 8998  8998 10728 app_process64               com.sparkine.muvizedge      rkine.muvizedge u:r:untrusted_app:s0:c216,c258,c512,c768 S do_epoll_wait
 8998  9017 10728 app_process64               com.sparkine.muvizedge      Signal Catcher  u:r:untrusted_app:s0:c216,c258,c512,c768 S< do_sigtimedwait
 8998  9027 10728 app_process64               com.sparkine.muvizedge      perfetto_hprof_ u:r:untrusted_app:s0:c216,c258,c512,c768 S< pipe_read
 8998  9057 10728 app_process64               com.sparkine.muvizedge      Jit thread pool u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9058 10728 app_process64               com.sparkine.muvizedge      HeapTaskDaemon  u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9059 10728 app_process64               com.sparkine.muvizedge      ReferenceQueueD u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9060 10728 app_process64               com.sparkine.muvizedge      FinalizerDaemon u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9061 10728 app_process64               com.sparkine.muvizedge      FinalizerWatchd u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9068 10728 app_process64               com.sparkine.muvizedge      binder:8998_1   u:r:untrusted_app:s0:c216,c258,c512,c768 S binder_thread_read
 8998  9071 10728 app_process64               com.sparkine.muvizedge      binder:8998_2   u:r:untrusted_app:s0:c216,c258,c512,c768 S binder_thread_read
 8998  9076 10728 app_process64               com.sparkine.muvizedge      binder:8998_3   u:r:untrusted_app:s0:c216,c258,c512,c768 S binder_thread_read
 8998  9110 10728 app_process64               com.sparkine.muvizedge      Profile Saver   u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9161 10728 app_process64               com.sparkine.muvizedge      Firebase Backgr u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9169 10728 app_process64               com.sparkine.muvizedge      WM.task-1       u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9174 10728 app_process64               com.sparkine.muvizedge      DefaultDispatch u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9175 10728 app_process64               com.sparkine.muvizedge      DefaultDispatch u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9194 10728 app_process64               com.sparkine.muvizedge      DefaultDispatch u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9206 10728 app_process64               com.sparkine.muvizedge      GmsDynamite     u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9216 10728 app_process64               com.sparkine.muvizedge      WM.task-2       u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9270 10728 app_process64               com.sparkine.muvizedge      GoogleApiHandle u:r:untrusted_app:s0:c216,c258,c512,c768 SN do_epoll_wait
 8998  9345 10728 app_process64               com.sparkine.muvizedge      ProcessStablePh u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998  9663 10728 app_process64               com.sparkine.muvizedge      queued-work-loo u:r:untrusted_app:s0:c216,c258,c512,c768 S< do_epoll_wait
 8998  9665 10728 app_process64               com.sparkine.muvizedge      Firebase Backgr u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9667 10728 app_process64               com.sparkine.muvizedge      Firebase Backgr u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998  9744 10728 app_process64               com.sparkine.muvizedge      Firebase Backgr u:r:untrusted_app:s0:c216,c258,c512,c768 SN futex_wait_queue_me
 8998 21824 10728 app_process64               com.sparkine.muvizedge      pool-6-thread-2 u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998 21825 10728 app_process64               com.sparkine.muvizedge      pool-6-thread-3 u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 8998 21826 10728 app_process64               com.sparkine.muvizedge      pool-6-thread-4 u:r:untrusted_app:s0:c216,c258,c512,c768 S futex_wait_queue_me
 9036  9036 10644 app_process64               io.github.sds100.keymapper  ds100.keymapper u:r:untrusted_app:s0:c132,c258,c512,c768 S do_epoll_wait
 9036  9050 10644 app_process64               io.github.sds100.keymapper  Signal Catcher  u:r:untrusted_app:s0:c132,c258,c512,c768 S< do_sigtimedwait
