02000000-22000000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space]
7be6390000-7be6393000 rw-p 00c00000 fd:02 2479                           /system/lib64/libhwui.so
7be6393000-7be639a000 rw-p 00000000 00:00 0                              [anon:.bss]
7be6400000-7be8400000 ---p 00000000 00:00 0 
7be8464000-7be846f000 r--p 00000000 fd:02 2132                           /system/lib64/android.hardware.graphics.mapper@2.0.so
7be846f000-7be847b000 r-xp 0000b000 fd:02 2132                           /system/lib64/android.hardware.graphics.mapper@2.0.so
7be847b000-7be847d000 r--p 00017000 fd:02 2132                           /system/lib64/android.hardware.graphics.mapper@2.0.so
7be847d000-7be847e000 rw-p 00019000 fd:02 2132                           /system/lib64/android.hardware.graphics.mapper@2.0.so
7be848a000-7be84ae000 r--p 00000000 fd:02 2099                           /system/lib64/android.hardware.drm@1.0.so
7be84ae000-7be84f3000 r-xp 00024000 fd:02 2099                           /system/lib64/android.hardware.drm@1.0.so
7be84f3000-7be84fa000 r--p 00069000 fd:02 2099                           /system/lib64/android.hardware.drm@1.0.so
7be84fa000-7be84fb000 rw-p 00070000 fd:02 2099                           /system/lib64/android.hardware.drm@1.0.so
7be8510000-7be851b000 r--p 00000000 fd:02 2133                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7be851b000-7be8527000 r-xp 0000b000 fd:02 2133                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7be8527000-7be8529000 r--p 00017000 fd:02 2133                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7be8529000-7be852a000 rw-p 00019000 fd:02 2133                           /system/lib64/android.hardware.graphics.mapper@2.1.so
7be8545000-7be855c000 r--p 00000000 fd:02 2658                           /system/lib64/libstagefright_foundation.so
7be855c000-7be857d000 r-xp 00017000 fd:02 2658                           /system/lib64/libstagefright_foundation.so
7be857d000-7be857f000 r--p 00038000 fd:02 2658                           /system/lib64/libstagefright_foundation.so
7be857f000-7be8580000 rw-p 0003a000 fd:02 2658                           /system/lib64/libstagefright_foundation.so
7be8587000-7be8591000 r--p 00000000 fd:02 2557                           /system/lib64/libmeminfo.so
7be8591000-7be85ab000 r-xp 0000a000 fd:02 2557                           /system/lib64/libmeminfo.so
7be85ab000-7be85ac000 r--p 00024000 fd:02 2557                           /system/lib64/libmeminfo.so
7be85ac000-7be85ad000 rw-p 00000000 00:00 0                              [anon:.bss]
7be85c7000-7be85d5000 r--p 00000000 fd:2d 90                             /apex/com.android.art/lib64/libbase.so
7be85d5000-7be85f9000 r-xp 0000e000 fd:2d 90                             /apex/com.android.art/lib64/libbase.so
7be85f9000-7be85fa000 r--p 00032000 fd:2d 90                             /apex/com.android.art/lib64/libbase.so
7be85fa000-7be85fb000 rw-p 00033000 fd:2d 90                             /apex/com.android.art/lib64/libbase.so
7be862b000-7be862f000 r--p 00000000 fd:02 2044                           /system/lib64/android.companion.virtual.virtualdevice_aidl-cpp.so
7be862f000-7be8631000 r-xp 00004000 fd:02 2044                           /system/lib64/android.companion.virtual.virtualdevice_aidl-cpp.so
7be8631000-7be8633000 r--p 00006000 fd:02 2044                           /system/lib64/android.companion.virtual.virtualdevice_aidl-cpp.so
7be8633000-7be8634000 rw-p 00000000 00:00 0                              [anon:.bss]
7be8662000-7be866e000 r--p 00000000 07:48 34                             /apex/com.android.i18n/lib64/libicu.so
7be866e000-7be8671000 r-xp 0000c000 07:48 34                             /apex/com.android.i18n/lib64/libicu.so
7be8671000-7be8672000 r--p 0000f000 07:48 34                             /apex/com.android.i18n/lib64/libicu.so
7be869a000-7be86a8000 r--p 00000000 fd:02 2496                           /system/lib64/libjpeg.so
7be86a8000-7be86f3000 r-xp 0000e000 fd:02 2496                           /system/lib64/libjpeg.so
7be86f3000-7be86f4000 r--p 00059000 fd:02 2496                           /system/lib64/libjpeg.so
7be8704000-7be8706000 r--p 00000000 fd:02 2648                           /system/lib64/libspeexresampler.so
7be8706000-7be8709000 r-xp 00002000 fd:02 2648                           /system/lib64/libspeexresampler.so
7be8709000-7be870a000 r--p 00005000 fd:02 2648                           /system/lib64/libspeexresampler.so
7be870a000-7be870b000 rw-p 00000000 00:00 0                              [anon:.bss]
7be8776000-7be8777000 r--p 00000000 fd:02 2255                           /system/lib64/libETC1.so
7be8777000-7be877a000 r-xp 00001000 fd:02 2255                           /system/lib64/libETC1.so
7be877a000-7be877b000 r--p 00004000 fd:02 2255                           /system/lib64/libETC1.so
7be878c000-7be8793000 r--p 00000000 fd:02 2665                           /system/lib64/libstagefright_xmlparser.so
7be8793000-7be87a6000 r-xp 00007000 fd:02 2665                           /system/lib64/libstagefright_xmlparser.so
7be87a6000-7be87a7000 r--p 0001a000 fd:02 2665                           /system/lib64/libstagefright_xmlparser.so
7be87a7000-7be87a8000 rw-p 00000000 00:00 0                              [anon:.bss]
7be87e5000-7be87ee000 r--p 00000000 fd:02 2271                           /system/lib64/libSurfaceFlingerProp.so
7be87ee000-7be87f8000 r-xp 00009000 fd:02 2271                           /system/lib64/libSurfaceFlingerProp.so
7be87f8000-7be87f9000 r--p 00013000 fd:02 2271                           /system/lib64/libSurfaceFlingerProp.so
7be87f9000-7be87fa000 rw-p 00000000 00:00 0                              [anon:.bss]
7be8830000-7be8832000 r--p 00000000 fd:02 2540                           /system/lib64/libmedia_jni_utils.so
7be8832000-7be8834000 r-xp 00002000 fd:02 2540                           /system/lib64/libmedia_jni_utils.so
7be8834000-7be8835000 r--p 00004000 fd:02 2540                           /system/lib64/libmedia_jni_utils.so
7be8841000-7be88bc000 r--p 00000000 fd:02 2367                           /system/lib64/libc++.so
7be88bc000-7be88bf000 ---p 00000000 00:00 0 
7be88bf000-7be894b000 r-xp 0007a000 fd:02 2367                           /system/lib64/libc++.so
7be894b000-7be894e000 ---p 00000000 00:00 0 
7be894e000-7be8956000 r--p 00105000 fd:02 2367                           /system/lib64/libc++.so
7be8956000-7be8959000 ---p 00000000 00:00 0 
7be8959000-7be895a000 rw-p 0010c000 fd:02 2367                           /system/lib64/libc++.so
7be895a000-7be8961000 rw-p 00000000 00:00 0                              [anon:.bss]
7be8981000-7be899c000 r--p 00000000 fd:02 2127                           /system/lib64/android.hardware.graphics.composer3-V4-ndk.so
7be899c000-7be89b9000 r-xp 0001b000 fd:02 2127                           /system/lib64/android.hardware.graphics.composer3-V4-ndk.so
7be89b9000-7be89bb000 r--p 00038000 fd:02 2127                           /system/lib64/android.hardware.graphics.composer3-V4-ndk.so
7be89bb000-7be89bc000 rw-p 0003a000 fd:02 2127                           /system/lib64/android.hardware.graphics.composer3-V4-ndk.so
7be89e7000-7be89e8000 r--p 00000000 fd:02 2125                           /system/lib64/android.hardware.graphics.common@1.1.so
7be89e8000-7be89e9000 r-xp 00001000 fd:02 2125                           /system/lib64/android.hardware.graphics.common@1.1.so
7be89e9000-7be89ea000 r--p 00002000 fd:02 2125                           /system/lib64/android.hardware.graphics.common@1.1.so
7be8a1d000-7be8a51000 r--p 00000000 fd:02 2150                           /system/lib64/android.hardware.media.c2@1.0.so
7be8a51000-7be8aae000 r-xp 00034000 fd:02 2150                           /system/lib64/android.hardware.media.c2@1.0.so
7be8aae000-7be8ab8000 r--p 00091000 fd:02 2150                           /system/lib64/android.hardware.media.c2@1.0.so
7be8ab8000-7be8ab9000 rw-p 0009b000 fd:02 2150                           /system/lib64/android.hardware.media.c2@1.0.so
7be8b04000-7be8b1e000 r--p 00000000 fd:02 2551                           /system/lib64/libmediandk.so
7be8b1e000-7be8b44000 r-xp 0001a000 fd:02 2551                           /system/lib64/libmediandk.so
7be8b44000-7be8b46000 r--p 00040000 fd:02 2551                           /system/lib64/libmediandk.so
7be8b46000-7be8b47000 rw-p 00042000 fd:02 2551                           /system/lib64/libmediandk.so
7be8ba9000-7be8bae000 r--p 00000000 fd:02 2657                           /system/lib64/libstagefright_codecbase.so
7be8bae000-7be8bb5000 r-xp 00005000 fd:02 2657                           /system/lib64/libstagefright_codecbase.so
7be8bb5000-7be8bb6000 r--p 0000c000 fd:02 2657                           /system/lib64/libstagefright_codecbase.so
7be8bb6000-7be8bb7000 rw-p 00000000 00:00 0                              [anon:.bss]
7be8bcc000-7be8bd5000 r--p 00000000 fd:02 2417                           /system/lib64/libdmabufheap.so
7be8bd5000-7be8be3000 r-xp 00009000 fd:02 2417                           /system/lib64/libdmabufheap.so
7be8be3000-7be8be4000 r--p 00017000 fd:02 2417                           /system/lib64/libdmabufheap.so
7be8be4000-7be8be5000 rw-p 00018000 fd:02 2417                           /system/lib64/libdmabufheap.so
7be8c00000-7bebe00000 ---p 00000000 00:00 0 
7bebe5d000-7bebe5e000 r--p 00000000 fd:02 2372                           /system/lib64/libcameracompatbilityinfo.so
7bebe5e000-7bebe5f000 r-xp 00001000 fd:02 2372                           /system/lib64/libcameracompatbilityinfo.so
7bebe5f000-7bebe60000 r--p 00002000 fd:02 2372                           /system/lib64/libcameracompatbilityinfo.so
7bebe90000-7bebeb9000 r--p 00000000 fd:02 2587                           /system/lib64/libpcre2.so
7bebeb9000-7bebef0000 r-xp 00029000 fd:02 2587                           /system/lib64/libpcre2.so
7bebef0000-7bebef1000 r--p 00060000 fd:02 2587                           /system/lib64/libpcre2.so
7bebef1000-7bebef2000 rw-p 00061000 fd:02 2587                           /system/lib64/libpcre2.so
7bebf19000-7bebfcb000 r--p 00000000 fd:02 2418                           /system/lib64/libdng_sdk.so
7bebfcb000-7bec141000 r-xp 000b2000 fd:02 2418                           /system/lib64/libdng_sdk.so
7bec141000-7bec14d000 r--p 00228000 fd:02 2418                           /system/lib64/libdng_sdk.so
7bec14d000-7bec14e000 rw-p 00234000 fd:02 2418                           /system/lib64/libdng_sdk.so
7bec14e000-7bec160000 rw-p 00000000 00:00 0                              [anon:.bss]
7bec18e000-7bec196000 r--p 00000000 fd:02 2460                           /system/lib64/libgralloctypes.so
7bec196000-7bec1a1000 r-xp 00008000 fd:02 2460                           /system/lib64/libgralloctypes.so
7bec1a1000-7bec1a2000 r--p 00013000 fd:02 2460                           /system/lib64/libgralloctypes.so
7bec1a2000-7bec1a3000 rw-p 00000000 00:00 0                              [anon:.bss]
7bec1e0000-7bec1e3000 r--p 00000000 fd:02 2217                           /system/lib64/audiopolicy-types-aidl-cpp.so
7bec1e3000-7bec1e8000 r-xp 00003000 fd:02 2217                           /system/lib64/audiopolicy-types-aidl-cpp.so
7bec1e8000-7bec1e9000 r--p 00008000 fd:02 2217                           /system/lib64/audiopolicy-types-aidl-cpp.so
7bec200000-7bee400000 ---p 00000000 00:00 0 
7bee441000-7bee48a000 r--p 00000000 fd:02 2396                           /system/lib64/libcodec2_vndk.so
7bee48a000-7bee4fa000 r-xp 00049000 fd:02 2396                           /system/lib64/libcodec2_vndk.so
7bee4fa000-7bee4ff000 r--p 000b9000 fd:02 2396                           /system/lib64/libcodec2_vndk.so
7bee4ff000-7bee500000 rw-p 000be000 fd:02 2396                           /system/lib64/libcodec2_vndk.so
7bee53b000-7bee564000 r--p 00000000 fd:02 2634                           /system/lib64/libsfplugin_ccodec_utils.so
7bee564000-7bee5ca000 r-xp 00029000 fd:02 2634                           /system/lib64/libsfplugin_ccodec_utils.so
7bee5ca000-7bee5cd000 r--p 0008f000 fd:02 2634                           /system/lib64/libsfplugin_ccodec_utils.so
7bee5cd000-7bee5ce000 rw-p 00092000 fd:02 2634                           /system/lib64/libsfplugin_ccodec_utils.so
7bee600000-7bf2400000 ---p 00000000 00:00 0 
7bf2443000-7bf244b000 r--p 00000000 fd:02 2547                           /system/lib64/libmediadrmmetrics_lite.so
7bf244b000-7bf2454000 r-xp 00008000 fd:02 2547                           /system/lib64/libmediadrmmetrics_lite.so
7bf2454000-7bf2455000 r--p 00011000 fd:02 2547                           /system/lib64/libmediadrmmetrics_lite.so
7bf2455000-7bf2456000 rw-p 00012000 fd:02 2547                           /system/lib64/libmediadrmmetrics_lite.so
7bf248b000-7bf249b000 r--p 00000000 fd:02 2659                           /system/lib64/libstagefright_framecapture_utils.so
7bf249b000-7bf24b7000 r-xp 00010000 fd:02 2659                           /system/lib64/libstagefright_framecapture_utils.so
7bf24b7000-7bf24b9000 r--p 0002c000 fd:02 2659                           /system/lib64/libstagefright_framecapture_utils.so
7bf24b9000-7bf24ba000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf24dc000-7bf24e5000 r--p 00000000 fd:02 2569                           /system/lib64/libnativedisplay.so
7bf24e5000-7bf24ec000 r-xp 00009000 fd:02 2569                           /system/lib64/libnativedisplay.so
7bf24ec000-7bf24ed000 r--p 00010000 fd:02 2569                           /system/lib64/libnativedisplay.so
7bf24ed000-7bf24ee000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf251e000-7bf2524000 r--p 00000000 fd:02 2371                           /system/lib64/libcamera_metadata.so
7bf2524000-7bf252b000 r-xp 00006000 fd:02 2371                           /system/lib64/libcamera_metadata.so
7bf252b000-7bf252c000 r--p 0000d000 fd:02 2371                           /system/lib64/libcamera_metadata.so
7bf252c000-7bf252e000 rw-p 0000e000 fd:02 2371                           /system/lib64/libcamera_metadata.so
7bf2542000-7bf2555000 r--p 00000000 fd:02 2151                           /system/lib64/android.hardware.media.c2@1.1.so
7bf2555000-7bf256e000 r-xp 00013000 fd:02 2151                           /system/lib64/android.hardware.media.c2@1.1.so
7bf256e000-7bf2572000 r--p 0002c000 fd:02 2151                           /system/lib64/android.hardware.media.c2@1.1.so
7bf2572000-7bf2573000 rw-p 00030000 fd:02 2151                           /system/lib64/android.hardware.media.c2@1.1.so
7bf2580000-7bf2583000 r--p 00000000 fd:02 2123                           /system/lib64/android.hardware.graphics.common-V7-ndk.so
7bf2583000-7bf2586000 r-xp 00003000 fd:02 2123                           /system/lib64/android.hardware.graphics.common-V7-ndk.so
7bf2586000-7bf2587000 r--p 00006000 fd:02 2123                           /system/lib64/android.hardware.graphics.common-V7-ndk.so
7bf2587000-7bf2588000 rw-p 00007000 fd:02 2123                           /system/lib64/android.hardware.graphics.common-V7-ndk.so
7bf25d2000-7bf25e1000 r--p 00000000 fd:02 2135                           /system/lib64/android.hardware.graphics.mapper@4.0.so
7bf25e1000-7bf25f5000 r-xp 0000f000 fd:02 2135                           /system/lib64/android.hardware.graphics.mapper@4.0.so
7bf25f5000-7bf25f8000 r--p 00023000 fd:02 2135                           /system/lib64/android.hardware.graphics.mapper@4.0.so
7bf25f8000-7bf25f9000 rw-p 00026000 fd:02 2135                           /system/lib64/android.hardware.graphics.mapper@4.0.so
7bf2611000-7bf2616000 r--p 00000000 fd:02 2687                           /system/lib64/libtracing_perfetto.so
7bf2616000-7bf261a000 r-xp 00005000 fd:02 2687                           /system/lib64/libtracing_perfetto.so
7bf261a000-7bf261b000 r--p 00009000 fd:02 2687                           /system/lib64/libtracing_perfetto.so
7bf261b000-7bf261c000 rw-p 0000a000 fd:02 2687                           /system/lib64/libtracing_perfetto.so
7bf2649000-7bf2656000 r--p 00000000 fd:02 2186                           /system/lib64/android.hidl.memory@1.0.so
7bf2656000-7bf2669000 r-xp 0000d000 fd:02 2186                           /system/lib64/android.hidl.memory@1.0.so
7bf2669000-7bf266c000 r--p 00020000 fd:02 2186                           /system/lib64/android.hidl.memory@1.0.so
7bf266c000-7bf266d000 rw-p 00023000 fd:02 2186                           /system/lib64/android.hidl.memory@1.0.so
7bf26a0000-7bf26bc000 r--p 00000000 fd:02 2601                           /system/lib64/libprocessgroup.so
7bf26bc000-7bf26fa000 r-xp 0001c000 fd:02 2601                           /system/lib64/libprocessgroup.so
7bf26fa000-7bf26fc000 r--p 0005a000 fd:02 2601                           /system/lib64/libprocessgroup.so
7bf26fc000-7bf26fd000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2720000-7bf2721000 r--p 00000000 fd:02 2098                           /system/lib64/android.hardware.drm.common-V1-ndk.so
7bf2721000-7bf2722000 r-xp 00001000 fd:02 2098                           /system/lib64/android.hardware.drm.common-V1-ndk.so
7bf2722000-7bf2723000 r--p 00002000 fd:02 2098                           /system/lib64/android.hardware.drm.common-V1-ndk.so
7bf2723000-7bf2724000 rw-p 00003000 fd:02 2098                           /system/lib64/android.hardware.drm.common-V1-ndk.so
7bf276c000-7bf2771000 r--p 00000000 fd:02 2349                           /system/lib64/libbinderdebug.so
7bf2771000-7bf277c000 r-xp 00005000 fd:02 2349                           /system/lib64/libbinderdebug.so
7bf277c000-7bf277d000 r--p 00010000 fd:02 2349                           /system/lib64/libbinderdebug.so
7bf277d000-7bf277e000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2797000-7bf2799000 r--p 00000000 fd:02 2497                           /system/lib64/libjpegdecoder.so
7bf2799000-7bf279b000 r-xp 00002000 fd:02 2497                           /system/lib64/libjpegdecoder.so
7bf279b000-7bf279c000 r--p 00004000 fd:02 2497                           /system/lib64/libjpegdecoder.so
7bf27c5000-7bf27c6000 r--p 00000000 fd:02 2476                           /system/lib64/libhidlallocatorutils.so
7bf27c6000-7bf27c7000 r-xp 00001000 fd:02 2476                           /system/lib64/libhidlallocatorutils.so
7bf27c7000-7bf27c8000 r--p 00002000 fd:02 2476                           /system/lib64/libhidlallocatorutils.so
7bf2829000-7bf282e000 r--p 00000000 fd:02 2304                           /system/lib64/libappfuse.so
7bf282e000-7bf2835000 r-xp 00005000 fd:02 2304                           /system/lib64/libappfuse.so
7bf2835000-7bf2836000 r--p 0000c000 fd:02 2304                           /system/lib64/libappfuse.so
7bf2836000-7bf2837000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2878000-7bf287a000 r--p 00000000 fd:2d 100                            /apex/com.android.art/lib64/libnativebridge.so
7bf287a000-7bf287c000 r-xp 00002000 fd:2d 100                            /apex/com.android.art/lib64/libnativebridge.so
7bf287c000-7bf287d000 r--p 00004000 fd:2d 100                            /apex/com.android.art/lib64/libnativebridge.so
7bf287d000-7bf287e000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2885000-7bf28b6000 r--p 00000000 fd:02 2649                           /system/lib64/libsqlite.so
7bf28b6000-7bf29f2000 r-xp 00031000 fd:02 2649                           /system/lib64/libsqlite.so
7bf29f2000-7bf29f5000 r--p 0016d000 fd:02 2649                           /system/lib64/libsqlite.so
7bf29f5000-7bf29f9000 rw-p 00170000 fd:02 2649                           /system/lib64/libsqlite.so
7bf2a24000-7bf2a3e000 r--p 00000000 fd:02 2716                           /system/lib64/libwilhelm.so
7bf2a3e000-7bf2a62000 r-xp 0001a000 fd:02 2716                           /system/lib64/libwilhelm.so
7bf2a62000-7bf2a67000 r--p 0003e000 fd:02 2716                           /system/lib64/libwilhelm.so
7bf2a67000-7bf2a68000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2ac0000-7bf2ad6000 r--p 00000000 fd:02 2074                           /system/lib64/android.hardware.camera.device@3.2.so
7bf2ad6000-7bf2af6000 r-xp 00016000 fd:02 2074                           /system/lib64/android.hardware.camera.device@3.2.so
7bf2af6000-7bf2afa000 r--p 00036000 fd:02 2074                           /system/lib64/android.hardware.camera.device@3.2.so
7bf2afa000-7bf2afb000 rw-p 0003a000 fd:02 2074                           /system/lib64/android.hardware.camera.device@3.2.so
7bf2b25000-7bf2b26000 r--p 00000000 fd:02 2427                           /system/lib64/libegl_flags.so
7bf2b26000-7bf2b27000 r-xp 00001000 fd:02 2427                           /system/lib64/libegl_flags.so
7bf2b27000-7bf2b28000 r--p 00002000 fd:02 2427                           /system/lib64/libegl_flags.so
7bf2b28000-7bf2b29000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2b42000-7bf2b57000 r--p 00000000 fd:02 2152                           /system/lib64/android.hardware.media.c2@1.2.so
7bf2b57000-7bf2b72000 r-xp 00015000 fd:02 2152                           /system/lib64/android.hardware.media.c2@1.2.so
7bf2b72000-7bf2b76000 r--p 00030000 fd:02 2152                           /system/lib64/android.hardware.media.c2@1.2.so
7bf2b76000-7bf2b77000 rw-p 00034000 fd:02 2152                           /system/lib64/android.hardware.media.c2@1.2.so
7bf2bb4000-7bf2bb5000 r--p 00000000 fd:02 2046                           /system/lib64/android.database.sqlite-aconfig-cc.so
7bf2bb5000-7bf2bb6000 r-xp 00001000 fd:02 2046                           /system/lib64/android.database.sqlite-aconfig-cc.so
7bf2bb6000-7bf2bb7000 r--p 00002000 fd:02 2046                           /system/lib64/android.database.sqlite-aconfig-cc.so
7bf2bb7000-7bf2bb8000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf2bc6000-7bf2bd0000 r--p 00000000 fd:02 2119                           /system/lib64/android.hardware.graphics.allocator@3.0.so
7bf2bd0000-7bf2bda000 r-xp 0000a000 fd:02 2119                           /system/lib64/android.hardware.graphics.allocator@3.0.so
7bf2bda000-7bf2bdc000 r--p 00014000 fd:02 2119                           /system/lib64/android.hardware.graphics.allocator@3.0.so
7bf2bdc000-7bf2bdd000 rw-p 00016000 fd:02 2119                           /system/lib64/android.hardware.graphics.allocator@3.0.so
7bf2c00000-7bf3200000 ---p 00000000 00:00 0 
7bf324c000-7bf325a000 r--p 00000000 fd:02 2339                           /system/lib64/libbase.so
7bf325a000-7bf327e000 r-xp 0000e000 fd:02 2339                           /system/lib64/libbase.so
7bf327e000-7bf327f000 r--p 00032000 fd:02 2339                           /system/lib64/libbase.so
7bf327f000-7bf3280000 rw-p 00033000 fd:02 2339                           /system/lib64/libbase.so
7bf3280000-7bf328f000 r--p 00000000 fd:02 2303                           /system/lib64/libapexsupport.so
7bf328f000-7bf32a4000 r-xp 0000f000 fd:02 2303                           /system/lib64/libapexsupport.so
7bf32a4000-7bf32a7000 r--p 00024000 fd:02 2303                           /system/lib64/libapexsupport.so
7bf32a7000-7bf32a8000 rw-p 00027000 fd:02 2303                           /system/lib64/libapexsupport.so
7bf32af000-7bf32fd000 r--s 00000000 fd:02 3037                           /system/usr/hyphen-data/hyph-hu.hyb
7bf32fd000-7bf332d000 r--p 00000000 fd:2d 110                            /apex/com.android.art/lib64/libunwindstack.so
7bf332d000-7bf33ad000 r-xp 00030000 fd:2d 110                            /apex/com.android.art/lib64/libunwindstack.so
7bf33ad000-7bf33b5000 r--p 000b0000 fd:2d 110                            /apex/com.android.art/lib64/libunwindstack.so
7bf33b5000-7bf33b6000 rw-p 000b8000 fd:2d 110                            /apex/com.android.art/lib64/libunwindstack.so
7bf3400000-7bf6000000 ---p 00000000 00:00 0 
7bf6003000-7bf6043000 rw-p 00000000 00:00 0                              [anon:dalvik-linear-alloc page-status map]
7bf6043000-7bf6057000 r--p 00000000 fd:02 2711                           /system/lib64/libvulkan.so
7bf6057000-7bf6075000 r-xp 00014000 fd:02 2711                           /system/lib64/libvulkan.so
7bf6075000-7bf6077000 r--p 00032000 fd:02 2711                           /system/lib64/libvulkan.so
7bf6077000-7bf6078000 rw-p 00034000 fd:02 2711                           /system/lib64/libvulkan.so
7bf608c000-7bf6090000 r--p 00000000 fd:02 2360                           /system/lib64/libbpf_minimal.so
7bf6090000-7bf6099000 r-xp 00004000 fd:02 2360                           /system/lib64/libbpf_minimal.so
7bf6099000-7bf609a000 r--p 0000d000 fd:02 2360                           /system/lib64/libbpf_minimal.so
7bf609a000-7bf609b000 rw-p 0000e000 fd:02 2360                           /system/lib64/libbpf_minimal.so
7bf60d8000-7bf60de000 r--p 00000000 fd:02 2392                           /system/lib64/libcodec2_hal_common.so
7bf60de000-7bf60eb000 r-xp 00006000 fd:02 2392                           /system/lib64/libcodec2_hal_common.so
7bf60eb000-7bf60ec000 r--p 00013000 fd:02 2392                           /system/lib64/libcodec2_hal_common.so
7bf60ec000-7bf60ed000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf611e000-7bf611f000 r--p 00000000 fd:02 2708                           /system/lib64/libvndksupport.so
7bf611f000-7bf6120000 r-xp 00001000 fd:02 2708                           /system/lib64/libvndksupport.so
7bf6120000-7bf6121000 r--p 00002000 fd:02 2708                           /system/lib64/libvndksupport.so
7bf6121000-7bf6122000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf6155000-7bf6186000 r--p 00000000 fd:02 2544                           /system/lib64/libmediadrm.so
7bf6186000-7bf61de000 r-xp 00031000 fd:02 2544                           /system/lib64/libmediadrm.so
7bf61de000-7bf61e3000 r--p 00089000 fd:02 2544                           /system/lib64/libmediadrm.so
7bf61e3000-7bf61e4000 rw-p 0008e000 fd:02 2544                           /system/lib64/libmediadrm.so
7bf6200000-7bf6213000 r--p 00000000 fd:02 2653                           /system/lib64/libstagefright_aidl_bufferpool2.so
7bf6213000-7bf6236000 r-xp 00013000 fd:02 2653                           /system/lib64/libstagefright_aidl_bufferpool2.so
7bf6236000-7bf6237000 r--p 00036000 fd:02 2653                           /system/lib64/libstagefright_aidl_bufferpool2.so
7bf6237000-7bf6238000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf6259000-7bf6267000 r--p 00000000 fd:02 2265                           /system/lib64/libPlatformProperties.so
7bf6267000-7bf6274000 r-xp 0000e000 fd:02 2265                           /system/lib64/libPlatformProperties.so
7bf6274000-7bf6275000 r--p 0001b000 fd:02 2265                           /system/lib64/libPlatformProperties.so
7bf6284000-7bf62ff000 r--p 00000000 fd:02 2367                           /system/lib64/libc++.so
7bf62ff000-7bf6302000 ---p 00000000 00:00 0 
7bf6302000-7bf638e000 r-xp 0007a000 fd:02 2367                           /system/lib64/libc++.so
7bf638e000-7bf6391000 ---p 00000000 00:00 0 
7bf6391000-7bf6399000 r--p 00105000 fd:02 2367                           /system/lib64/libc++.so
7bf6399000-7bf639c000 ---p 00000000 00:00 0 
7bf639c000-7bf639d000 rw-p 0010c000 fd:02 2367                           /system/lib64/libc++.so
7bf639d000-7bf63a4000 rw-p 00000000 00:00 0                              [anon:.bss]
7bf63cf000-7bf63d8000 r--p 00000000 fd:02 2185                           /system/lib64/android.hidl.memory.token@1.0.so
7bf63d8000-7bf63e1000 r-xp 00009000 fd:02 2185                           /system/lib64/android.hidl.memory.token@1.0.so
7bf63e1000-7bf63e3000 r--p 00012000 fd:02 2185                           /system/lib64/android.hidl.memory.token@1.0.so
7bf63e3000-7bf63e4000 rw-p 00014000 fd:02 2185                           /system/lib64/android.hidl.memory.token@1.0.so
7bf6401000-7bf643a000 r--p 00000000 fd:02 2535                           /system/lib64/libmedia.so
7bf643a000-7bf6498000 r-xp 00039000 fd:02 2535                           /system/lib64/libmedia.so
7bf6498000-7bf64ad000 r--p 00097000 fd:02 2535                           /system/lib64/libmedia.so
7bf64ad000-7bf64ae000 rw-p 000ac000 fd:02 2535                           /system/lib64/libmedia.so
7bf64e1000-7bf64e3000 r--p 00000000 fd:02 2635                           /system/lib64/libshmemcompat.so
7bf64e3000-7bf64e5000 r-xp 00002000 fd:02 2635                           /system/lib64/libshmemcompat.so
7bf64e5000-7bf64e6000 r--p 00004000 fd:02 2635                           /system/lib64/libshmemcompat.so
7bf64f7000-7bf6517000 r--s 00000000 00:11 12108                          /dev/__properties__/u:object_r:zygote_wrap_prop:s0
7bf6517000-7bf651a000 r--p 00000000 fd:02 2660                           /system/lib64/libstagefright_graphicbuffersource_aidl.so
7bf651a000-7bf651e000 r-xp 00003000 fd:02 2660                           /system/lib64/libstagefright_graphicbuffersource_aidl.so
7bf651e000-7bf651f000 r--p 00007000 fd:02 2660                           /system/lib64/libstagefright_graphicbuffersource_aidl.so
7bf6534000-7bf6559000 r--s 00000000 07:38 32                             /apex/com.android.tzdata/etc/tz/versioned/9/icu/zoneinfo64.res
7bf6559000-7bf6568000 r--p 00000000 fd:02 2412                           /system/lib64/libdatasource.so
7bf6568000-7bf657c000 r-xp 0000f000 fd:02 2412                           /system/lib64/libdatasource.so
7bf657c000-7bf657e000 r--p 00023000 fd:02 2412                           /system/lib64/libdatasource.so
7bf657e000-7bf657f000 rw-p 00025000 fd:02 2412                           /system/lib64/libdatasource.so
