  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 7014 11061  1000 app_process64               org.lineageos.lineageparts  perfetto_hprof_ u:r:system_app:s0              S<    pipe_read
 7014 11071  1000 app_process64               org.lineageos.lineageparts  Jit thread pool u:r:system_app:s0              SN    futex_wait_queue_me
 7014 11072  1000 app_process64               org.lineageos.lineageparts  HeapTaskDaemon  u:r:system_app:s0              SN    futex_wait_queue_me
 7014 11073  1000 app_process64               org.lineageos.lineageparts  ReferenceQueueD u:r:system_app:s0              SN    futex_wait_queue_me
 7014 11074  1000 app_process64               org.lineageos.lineageparts  FinalizerDaemon u:r:system_app:s0              SN    futex_wait_queue_me
 7014 11075  1000 app_process64               org.lineageos.lineageparts  FinalizerWatchd u:r:system_app:s0              SN    futex_wait_queue_me
 7014 11076  1000 app_process64               org.lineageos.lineageparts  binder:7014_1   u:r:system_app:s0              S     binder_thread_read
 7014 11081  1000 app_process64               org.lineageos.lineageparts  binder:7014_2   u:r:system_app:s0              S     binder_thread_read
 7014 11082  1000 app_process64               org.lineageos.lineageparts  binder:7014_3   u:r:system_app:s0              S     binder_thread_read
 7014 11095  1000 app_process64               org.lineageos.lineageparts  Profile Saver   u:r:system_app:s0              SN    futex_wait_queue_me
 7014 13283  1000 app_process64               org.lineageos.lineageparts  socket_writer_q u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7038 1101000 app_process64             com.android.settings        ndroid.settings u:r:system_app:s0              S     do_epoll_wait
 7038  7046 1101000 app_process64             com.android.settings        Signal Catcher  u:r:system_app:s0              S<    do_sigtimedwait
 7038  7047 1101000 app_process64             com.android.settings        perfetto_hprof_ u:r:system_app:s0              S<    pipe_read
 7038  7049 1101000 app_process64             com.android.settings        Jit thread pool u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7050 1101000 app_process64             com.android.settings        HeapTaskDaemon  u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7051 1101000 app_process64             com.android.settings        ReferenceQueueD u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7052 1101000 app_process64             com.android.settings        FinalizerDaemon u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7053 1101000 app_process64             com.android.settings        FinalizerWatchd u:r:system_app:s0              SN    futex_wait_queue_me
 7038  7054 1101000 app_process64             com.android.settings        binder:7038_1   u:r:system_app:s0              S     binder_thread_read
 7038  7055 1101000 app_process64             com.android.settings        binder:7038_2   u:r:system_app:s0              S     binder_thread_read
 7038  7056 1101000 app_process64             com.android.settings        binder:7038_3   u:r:system_app:s0              S     binder_thread_read
 7038  7057 1101000 app_process64             com.android.settings        Profile Saver   u:r:system_app:s0              SN    futex_wait_queue_me
 7038 10915 1101000 app_process64             com.android.settings        pool-6-thread-1 u:r:system_app:s0              S     futex_wait_queue_me
 7038 11106 1101000 app_process64             com.android.settings        binder:7038_4   u:r:system_app:s0              S     binder_thread_read
 7077  7077     0 app_process64               rikka.appops:remote         main            u:r:su:s0                      S     do_epoll_wait
 7077  7092     0 app_process64               rikka.appops:remote         Jit thread pool u:r:su:s0                      SN    futex_wait_queue_me
 7077  7093     0 app_process64               rikka.appops:remote         Signal Catcher  u:r:su:s0                      S     do_sigtimedwait
 7077  7094     0 app_process64               rikka.appops:remote         perfetto_hprof_ u:r:su:s0                      S     pipe_read
 7077  7095     0 app_process64               rikka.appops:remote         HeapTaskDaemon  u:r:su:s0                      S     futex_wait_queue_me
 7077  7096     0 app_process64               rikka.appops:remote         ReferenceQueueD u:r:su:s0                      S     futex_wait_queue_me
 7077  7097     0 app_process64               rikka.appops:remote         FinalizerDaemon u:r:su:s0                      S     futex_wait_queue_me
 7077  7098     0 app_process64               rikka.appops:remote         FinalizerWatchd u:r:su:s0                      S     futex_wait_queue_me
 7077  7099     0 app_process64               rikka.appops:remote         binder:7077_1   u:r:su:s0                      S     binder_thread_read
 7077  7100     0 app_process64               rikka.appops:remote         binder:7077_2   u:r:su:s0                      S     binder_thread_read
 7077  7121     0 app_process64               rikka.appops:remote         FileObserver    u:r:su:s0                      S     wait_woken
 7077  7123     0 app_process64               rikka.appops:remote         worker          u:r:su:s0                      S     do_epoll_wait
 7077  7128     0 app_process64               rikka.appops:remote         binder:7077_3   u:r:su:s0                      S     binder_thread_read
 7077  7129     0 app_process64               rikka.appops:remote         binder:7077_4   u:r:su:s0                      S     binder_thread_read
 7138  7138 10718 app_process64               com.google.android.onetimeinitializer timeinitializer u:r:priv_app:s0:c512,c768 S do_epoll_wait
 7138 11148 10718 app_process64               com.google.android.onetimeinitializer Signal Catcher u:r:priv_app:s0:c512,c768 S< do_sigtimedwait
 7138 11154 10718 app_process64               com.google.android.onetimeinitializer perfetto_hprof_ u:r:priv_app:s0:c512,c768 S< pipe_read
 7138 11158 10718 app_process64               com.google.android.onetimeinitializer Jit thread pool u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7138 11159 10718 app_process64               com.google.android.onetimeinitializer HeapTaskDaemon u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7138 11160 10718 app_process64               com.google.android.onetimeinitializer ReferenceQueueD u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7138 11161 10718 app_process64               com.google.android.onetimeinitializer FinalizerDaemon u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7138 11162 10718 app_process64               com.google.android.onetimeinitializer FinalizerWatchd u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7138 11163 10718 app_process64               com.google.android.onetimeinitializer binder:7138_1 u:r:priv_app:s0:c512,c768 S  binder_thread_read
 7138 11164 10718 app_process64               com.google.android.onetimeinitializer binder:7138_2 u:r:priv_app:s0:c512,c768 S  binder_thread_read
 7138 11166 10718 app_process64               com.google.android.onetimeinitializer Profile Saver u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
 7140  7140 10729 app_process64               com.dmall.mfandroid         dmall.mfandroid u:r:untrusted_app:s0:c217,c258,c512,c768 S do_epoll_wait
 7140 11187 10729 app_process64               com.dmall.mfandroid         Signal Catcher  u:r:untrusted_app:s0:c217,c258,c512,c768 S< do_sigtimedwait
 7140 11188 10729 app_process64               com.dmall.mfandroid         perfetto_hprof_ u:r:untrusted_app:s0:c217,c258,c512,c768 S< pipe_read
 7140 11270 10729 app_process64               com.dmall.mfandroid         Jit thread pool u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11271 10729 app_process64               com.dmall.mfandroid         HeapTaskDaemon  u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11272 10729 app_process64               com.dmall.mfandroid         ReferenceQueueD u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11273 10729 app_process64               com.dmall.mfandroid         FinalizerDaemon u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11274 10729 app_process64               com.dmall.mfandroid         FinalizerWatchd u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11275 10729 app_process64               com.dmall.mfandroid         binder:7140_1   u:r:untrusted_app:s0:c217,c258,c512,c768 S binder_thread_read
 7140 11279 10729 app_process64               com.dmall.mfandroid         binder:7140_2   u:r:untrusted_app:s0:c217,c258,c512,c768 S binder_thread_read
 7140 11293 10729 app_process64               com.dmall.mfandroid         Profile Saver   u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11375 10729 app_process64               com.dmall.mfandroid         Firebase Blocki u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11377 10729 app_process64               com.dmall.mfandroid         Firebase-Messag u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11378 10729 app_process64               com.dmall.mfandroid         Firebase-Messag u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11382 10729 app_process64               com.dmall.mfandroid         ScionFrontendAp u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11387 10729 app_process64               com.dmall.mfandroid         Firebase Blocki u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11388 10729 app_process64               com.dmall.mfandroid         Firebase Blocki u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11389 10729 app_process64               com.dmall.mfandroid         Firebase Blocki u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11396 10729 app_process64               com.dmall.mfandroid         Firebase Backgr u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11399 10729 app_process64               com.dmall.mfandroid         GmsDynamite     u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11411 10729 app_process64               com.dmall.mfandroid         pool-12-thread- u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11413 10729 app_process64               com.dmall.mfandroid         Firebase Backgr u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11416 10729 app_process64               com.dmall.mfandroid         Firebase Backgr u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11432 10729 app_process64               com.dmall.mfandroid         Firebase Backgr u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11440 10729 app_process64               com.dmall.mfandroid         GoogleApiHandle u:r:untrusted_app:s0:c217,c258,c512,c768 SN do_epoll_wait
 7140 11450 10729 app_process64               com.dmall.mfandroid         Measurement Wor u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11459 10729 app_process64               com.dmall.mfandroid         FileObserver    u:r:untrusted_app:s0:c217,c258,c512,c768 S wait_woken
 7140 11468 10729 app_process64               com.dmall.mfandroid         WM.task-1       u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11516 10729 app_process64               com.dmall.mfandroid         DefaultDispatch u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11517 10729 app_process64               com.dmall.mfandroid         DefaultDispatch u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11525 10729 app_process64               com.dmall.mfandroid         Firebase Blocki u:r:untrusted_app:s0:c217,c258,c512,c768 SN futex_wait_queue_me
 7140 11531 10729 app_process64               com.dmall.mfandroid         ProcessStablePh u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11535 10729 app_process64               com.dmall.mfandroid         DefaultDispatch u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11539 10729 app_process64               com.dmall.mfandroid         DefaultDispatch u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11540 10729 app_process64               com.dmall.mfandroid         DefaultDispatch u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11565 10729 app_process64               com.dmall.mfandroid         AsyncTask #2    u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11590 10729 app_process64               com.dmall.mfandroid         pool-15-thread- u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11595 10729 app_process64               com.dmall.mfandroid         pool-16-thread- u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11601 10729 app_process64               com.dmall.mfandroid         WM.task-2       u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11602 10729 app_process64               com.dmall.mfandroid         queued-work-loo u:r:untrusted_app:s0:c217,c258,c512,c768 S< do_epoll_wait
 7140 11701 10729 app_process64               com.dmall.mfandroid         GoogleApiHandle u:r:untrusted_app:s0:c217,c258,c512,c768 SN do_epoll_wait
 7140 11752 10729 app_process64               com.dmall.mfandroid         pool-17-thread- u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11807 10729 app_process64               com.dmall.mfandroid         arch_disk_io_0  u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11814 10729 app_process64               com.dmall.mfandroid         arch_disk_io_1  u:r:untrusted_app:s0:c217,c258,c512,c768 S futex_wait_queue_me
 7140 11841 10729 app_process64               com.dmall.mfandroid         binder:7140_3   u:r:untrusted_app:s0:c217,c258,c512,c768 S binder_thread_read
 7140 12100 10729 app_process64               com.dmall.mfandroid         binder:7140_4   u:r:untrusted_app:s0:c217,c258,c512,c768 S binder_thread_read
 7141  7141 10971 app_process64               org.codeaurora.snapcam      eaurora.snapcam u:r:untrusted_app:s0:c203,c259,c512,c768 S do_epoll_wait
 7141 11637 10971 app_process64               org.codeaurora.snapcam      Signal Catcher  u:r:untrusted_app:s0:c203,c259,c512,c768 S< do_sigtimedwait
 7141 11638 10971 app_process64               org.codeaurora.snapcam      perfetto_hprof_ u:r:untrusted_app:s0:c203,c259,c512,c768 S< pipe_read
 7141 11656 10971 app_process64               org.codeaurora.snapcam      Jit thread pool u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11657 10971 app_process64               org.codeaurora.snapcam      HeapTaskDaemon  u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11658 10971 app_process64               org.codeaurora.snapcam      ReferenceQueueD u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11659 10971 app_process64               org.codeaurora.snapcam      FinalizerDaemon u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11660 10971 app_process64               org.codeaurora.snapcam      FinalizerWatchd u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11661 10971 app_process64               org.codeaurora.snapcam      binder:7141_1   u:r:untrusted_app:s0:c203,c259,c512,c768 S binder_thread_read
 7141 11665 10971 app_process64               org.codeaurora.snapcam      binder:7141_2   u:r:untrusted_app:s0:c203,c259,c512,c768 S binder_thread_read
 7141 11726 10971 app_process64               org.codeaurora.snapcam      Profile Saver   u:r:untrusted_app:s0:c203,c259,c512,c768 SN futex_wait_queue_me
 7141 11828 10971 app_process64               org.codeaurora.snapcam      queued-work-loo u:r:untrusted_app:s0:c203,c259,c512,c768 S< do_epoll_wait
 7141 11896 10971 app_process64               org.codeaurora.snapcam      WM.task-1       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11914 10971 app_process64               org.codeaurora.snapcam      GcaGeneric-1    u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11915 10971 app_process64               org.codeaurora.snapcam      GcaGeneric-2    u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11926 10971 app_process64               org.codeaurora.snapcam      GcaLowPrio      u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11927 10971 app_process64               org.codeaurora.snapcam      Primes-nativecr u:r:untrusted_app:s0:c203,c259,c512,c768 S< futex_wait_queue_me
 7141 11932 10971 app_process64               org.codeaurora.snapcam      GcaGeneric-3    u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11946 10971 app_process64               org.codeaurora.snapcam      ProcessStablePh u:r:untrusted_app:s0:c203,c259,c512,c768 S< futex_wait_queue_me
 7141 11947 10971 app_process64               org.codeaurora.snapcam      binder:7141_3   u:r:untrusted_app:s0:c203,c259,c512,c768 S binder_thread_read
 7141 11948 10971 app_process64               org.codeaurora.snapcam      GoogleApiHandle u:r:untrusted_app:s0:c203,c259,c512,c768 SN do_epoll_wait
 7141 11949 10971 app_process64               org.codeaurora.snapcam      CameraManagerGl u:r:untrusted_app:s0:c203,c259,c512,c768 S do_epoll_wait
 7141 11950 10971 app_process64               org.codeaurora.snapcam      WM.task-2       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11956 10971 app_process64               org.codeaurora.snapcam      WM.task-3       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11962 10971 app_process64               org.codeaurora.snapcam      WM.task-4       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11984 10971 app_process64               org.codeaurora.snapcam      GcaGeneric-4    u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11996 10971 app_process64               org.codeaurora.snapcam      shot-loss       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 11997 10971 app_process64               org.codeaurora.snapcam      shot-loss       u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 12001 10971 app_process64               org.codeaurora.snapcam      CXCP-01         u:r:untrusted_app:s0:c203,c259,c512,c768 S< futex_wait_queue_me
 7141 12004 10971 app_process64               org.codeaurora.snapcam      CameraFatalErro u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 12005 10971 app_process64               org.codeaurora.snapcam      CriticalPath    u:r:untrusted_app:s0:c203,c259,c512,c768 S< futex_wait_queue_me
 7141 12036 10971 app_process64               org.codeaurora.snapcam      arch_disk_io_0  u:r:untrusted_app:s0:c203,c259,c512,c768 S futex_wait_queue_me
 7141 12099 10971 app_process64               org.codeaurora.snapcam      binder:7141_4   u:r:untrusted_app:s0:c203,c259,c512,c768 S binder_thread_read
 7142  7142 10104 app_process64               com.cricfytv.sports         cricfytv.sports u:r:untrusted_app:s0:c104,c256,c512,c768 S do_epoll_wait
 7142 12052 10104 app_process64               com.cricfytv.sports         Signal Catcher  u:r:untrusted_app:s0:c104,c256,c512,c768 S< do_sigtimedwait
 7142 12053 10104 app_process64               com.cricfytv.sports         perfetto_hprof_ u:r:untrusted_app:s0:c104,c256,c512,c768 S< pipe_read
 7142 12056 10104 app_process64               com.cricfytv.sports         Jit thread pool u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12057 10104 app_process64               com.cricfytv.sports         HeapTaskDaemon  u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12058 10104 app_process64               com.cricfytv.sports         ReferenceQueueD u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12059 10104 app_process64               com.cricfytv.sports         FinalizerDaemon u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12060 10104 app_process64               com.cricfytv.sports         FinalizerWatchd u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12061 10104 app_process64               com.cricfytv.sports         binder:7142_1   u:r:untrusted_app:s0:c104,c256,c512,c768 S binder_thread_read
 7142 12064 10104 app_process64               com.cricfytv.sports         binder:7142_2   u:r:untrusted_app:s0:c104,c256,c512,c768 S binder_thread_read
 7142 12065 10104 app_process64               com.cricfytv.sports         binder:7142_3   u:r:untrusted_app:s0:c104,c256,c512,c768 S binder_thread_read
 7142 12068 10104 app_process64               com.cricfytv.sports         Profile Saver   u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12120 10104 app_process64               com.cricfytv.sports         Thread-4        u:r:untrusted_app:s0:c104,c256,c512,c768 S __arm64_sys_nanosleep
 7142 12126 10104 app_process64               com.cricfytv.sports         ScionFrontendAp u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12127 10104 app_process64               com.cricfytv.sports         Firebase-Messag u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12128 10104 app_process64               com.cricfytv.sports         Firebase-Messag u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12129 10104 app_process64               com.cricfytv.sports         Firebase Blocki u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12130 10104 app_process64               com.cricfytv.sports         Firebase Backgr u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12131 10104 app_process64               com.cricfytv.sports         GmsDynamite     u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12133 10104 app_process64               com.cricfytv.sports         MessengerIpcCli u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12134 10104 app_process64               com.cricfytv.sports         WM.task-1       u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12135 10104 app_process64               com.cricfytv.sports         DefaultDispatch u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12136 10104 app_process64               com.cricfytv.sports         DefaultDispatch u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12137 10104 app_process64               com.cricfytv.sports         Firebase Blocki u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12138 10104 app_process64               com.cricfytv.sports         Firebase Blocki u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12139 10104 app_process64               com.cricfytv.sports         Firebase Blocki u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12140 10104 app_process64               com.cricfytv.sports         GoogleApiHandle u:r:untrusted_app:s0:c104,c256,c512,c768 SN do_epoll_wait
 7142 12141 10104 app_process64               com.cricfytv.sports         WM.task-2       u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12142 10104 app_process64               com.cricfytv.sports         Measurement Wor u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12143 10104 app_process64               com.cricfytv.sports         DefaultDispatch u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12145 10104 app_process64               com.cricfytv.sports         Firebase Backgr u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12146 10104 app_process64               com.cricfytv.sports         Firebase Backgr u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12148 10104 app_process64               com.cricfytv.sports         Firebase Schedu u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12149 10104 app_process64               com.cricfytv.sports         ProcessStablePh u:r:untrusted_app:s0:c104,c256,c512,c768 S futex_wait_queue_me
 7142 12151 10104 app_process64               com.cricfytv.sports         queued-work-loo u:r:untrusted_app:s0:c104,c256,c512,c768 S< do_epoll_wait
 7142 12169 10104 app_process64               com.cricfytv.sports         Firebase Backgr u:r:untrusted_app:s0:c104,c256,c512,c768 SN futex_wait_queue_me
 7142 12185 10104 app_process64               com.cricfytv.sports         binder:7142_4   u:r:untrusted_app:s0:c104,c256,c512,c768 S binder_thread_read
 7144  7144 10877 app_process64               tv.twitch.android.app       tch.android.app u:r:untrusted_app:s0:c109,c259,c512,c768 S do_epoll_wait
 7144 12170 10877 app_process64               tv.twitch.android.app       Signal Catcher  u:r:untrusted_app:s0:c109,c259,c512,c768 S< do_sigtimedwait
 7144 12171 10877 app_process64               tv.twitch.android.app       perfetto_hprof_ u:r:untrusted_app:s0:c109,c259,c512,c768 S< pipe_read
 7144 12172 10877 app_process64               tv.twitch.android.app       ADB-JDWP Connec u:r:untrusted_app:s0:c109,c259,c512,c768 S< do_sys_poll
 7144 12175 10877 app_process64               tv.twitch.android.app       Jit thread pool u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12176 10877 app_process64               tv.twitch.android.app       HeapTaskDaemon  u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12177 10877 app_process64               tv.twitch.android.app       ReferenceQueueD u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12178 10877 app_process64               tv.twitch.android.app       FinalizerDaemon u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12179 10877 app_process64               tv.twitch.android.app       FinalizerWatchd u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12180 10877 app_process64               tv.twitch.android.app       binder:7144_1   u:r:untrusted_app:s0:c109,c259,c512,c768 S binder_thread_read
 7144 12182 10877 app_process64               tv.twitch.android.app       binder:7144_2   u:r:untrusted_app:s0:c109,c259,c512,c768 S binder_thread_read
 7144 12183 10877 app_process64               tv.twitch.android.app       binder:7144_3   u:r:untrusted_app:s0:c109,c259,c512,c768 S binder_thread_read
 7144 12187 10877 app_process64               tv.twitch.android.app       Profile Saver   u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12189 10877 app_process64               tv.twitch.android.app       Firebase Backgr u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12190 10877 app_process64               tv.twitch.android.app       Firebase Backgr u:r:untrusted_app:s0:c109,c259,c512,c768 RN 0
 7144 12191 10877 app_process64               tv.twitch.android.app       Firebase Backgr u:r:untrusted_app:s0:c109,c259,c512,c768 RN 0
 7144 12192 10877 app_process64               tv.twitch.android.app       Firebase Blocki u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12193 10877 app_process64               tv.twitch.android.app       Firebase Blocki u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12194 10877 app_process64               tv.twitch.android.app       FileObserver    u:r:untrusted_app:s0:c109,c259,c512,c768 S wait_woken
 7144 12196 10877 app_process64               tv.twitch.android.app       Firebase Backgr u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12197 10877 app_process64               tv.twitch.android.app       pool-5-thread-1 u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12198 10877 app_process64               tv.twitch.android.app       Firebase Blocki u:r:untrusted_app:s0:c109,c259,c512,c768 SN futex_wait_queue_me
 7144 12199 10877 app_process64               tv.twitch.android.app       Firebase-Messag u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12200 10877 app_process64               tv.twitch.android.app       Firebase-Messag u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12201 10877 app_process64               tv.twitch.android.app       DefaultDispatch u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12202 10877 app_process64               tv.twitch.android.app       DefaultDispatch u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12203 10877 app_process64               tv.twitch.android.app       queued-work-loo u:r:untrusted_app:s0:c109,c259,c512,c768 S< do_epoll_wait
 7144 12204 10877 app_process64               tv.twitch.android.app       DefaultDispatch u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12207 10877 app_process64               tv.twitch.android.app       ConnectivityThr u:r:untrusted_app:s0:c109,c259,c512,c768 S do_epoll_wait
 7144 12216 10877 app_process64               tv.twitch.android.app       onPool-worker-1 u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12217 10877 app_process64               tv.twitch.android.app       neo Dispatcher  u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12218 10877 app_process64               tv.twitch.android.app       Timer-0         u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12219 10877 app_process64               tv.twitch.android.app       pool-13-thread- u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12221 10877 app_process64               tv.twitch.android.app       neo Dispatcher  u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12223 10877 app_process64               tv.twitch.android.app       pool-14-thread- u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
 7144 12224 10877 app_process64               tv.twitch.android.app       DefaultDispatch u:r:untrusted_app:s0:c109,c259,c512,c768 S futex_wait_queue_me
